Date;Region;Symbol;SessionUTC;AnalysisUTC;Version;Up;Down;ReferenciaBias;TCIM_Vies;TCIM_Score;TCIM_Motivos;TCIM_Alertas;Erro
20/08/2025;America;XAUUSD;2025-08-20T13:30:00+00:00;2025-08-20T13:15:00+00:00;1.2.3;0.1269;0.0837;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=33.7 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
20/08/2025;Asia;USDJPY;2025-08-20T00:00:00+00:00;2025-08-19T23:30:00+00:00;1.2.1;0.1016;0.0838;COMPRA;FORA;1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=16.0 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
20/08/2025;Europe;EURUSD;2025-08-20T07:00:00+00:00;2025-08-20T06:30:00+00:00;1.2.2;0.0911;0.1158;VENDA;FORA;1.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=36.4 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
19/08/2025;America;XAUUSD;2025-08-19T13:30:00+00:00;2025-08-19T13:15:00+00:00;1.2.3;0.1199;0.0838;COMPRA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=13.6 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
19/08/2025;Asia;USDJPY;2025-08-19T00:00:00+00:00;2025-08-18T23:30:00+00:00;1.2.1;0.1006;0.0938;COMPRA;COMPRA;2.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=13.1 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
19/08/2025;Europe;EURUSD;2025-08-19T07:00:00+00:00;2025-08-19T06:30:00+00:00;1.2.2;0.1019;0.1116;VENDA;COMPRA;2.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=17.4 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
18/08/2025;America;XAUUSD;2025-08-18T13:30:00+00:00;2025-08-18T13:15:00+00:00;1.2.3;-0.8213;0.0818;VENDA;VENDA;-2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=10.4 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
18/08/2025;Asia;USDJPY;2025-08-18T00:00:00+00:00;2025-08-17T23:30:00+00:00;1.2.1;-0.2021;0.0823;VENDA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=19.9 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
18/08/2025;Europe;EURUSD;2025-08-18T07:00:00+00:00;2025-08-18T06:30:00+00:00;1.2.2;-0.5808;0.0933;VENDA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=12.1 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
15/08/2025;America;XAUUSD;2025-08-15T13:30:00+00:00;2025-08-15T13:15:00+00:00;1.2.3;0.1039;-0.0662;COMPRA;FORA;-1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=12.9 abaixo de 22 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
15/08/2025;Asia;USDJPY;2025-08-15T00:00:00+00:00;2025-08-14T23:30:00+00:00;1.2.1;0.1001;0.0841;COMPRA;FORA;1.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=32.2 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
15/08/2025;Europe;EURUSD;2025-08-15T07:00:00+00:00;2025-08-15T06:30:00+00:00;1.2.2;0.0924;-0.2411;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=24.4 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
14/08/2025;America;XAUUSD;2025-08-14T13:30:00+00:00;2025-08-14T13:15:00+00:00;1.2.3;0.1267;0.0826;COMPRA;FORA;-1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=13.8 abaixo de 22 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
14/08/2025;Asia;USDJPY;2025-08-14T00:00:00+00:00;2025-08-13T23:30:00+00:00;1.2.1;0.1001;-0.203;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Moderado (ADX=16.3 entre 15-20 (+1).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
14/08/2025;Europe;EURUSD;2025-08-14T07:00:00+00:00;2025-08-14T06:30:00+00:00;1.2.2;0.0901;0.1047;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=22.8 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
13/08/2025;America;XAUUSD;2025-08-13T13:30:00+00:00;2025-08-13T13:15:00+00:00;1.2.3;0.1017;0.0825;COMPRA;COMPRA;4.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=25.6 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
13/08/2025;Asia;USDJPY;2025-08-13T00:00:00+00:00;2025-08-12T23:30:00+00:00;1.2.1;0.1016;-0.0292;COMPRA;FORA;1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=25.5 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Baixa volatilidade: range < 0.8x ATR.;
13/08/2025;Europe;EURUSD;2025-08-13T07:00:00+00:00;2025-08-13T06:30:00+00:00;1.2.2;0.0958;-0.3716;COMPRA;FORA;1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Moderado (ADX=19.7 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.7x ATR.;
12/08/2025;America;XAUUSD;2025-08-12T13:30:00+00:00;2025-08-12T13:15:00+00:00;1.2.3;0.1008;0.0804;COMPRA;VENDA;-3.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=21.1 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
12/08/2025;Asia;USDJPY;2025-08-12T00:00:00+00:00;2025-08-11T23:30:00+00:00;1.2.1;-0.0356;0.0498;VENDA;COMPRA;4.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=26.1 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
12/08/2025;Europe;EURUSD;2025-08-12T07:00:00+00:00;2025-08-12T06:30:00+00:00;1.2.2;0.0924;0.1029;VENDA;COMPRA;3.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=31.9 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
11/08/2025;America;XAUUSD;2025-08-11T13:30:00+00:00;2025-08-11T13:15:00+00:00;1.2.3;0.1046;0.087;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=47.8 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
11/08/2025;Asia;USDJPY;2025-08-11T00:00:00+00:00;2025-08-10T23:30:00+00:00;1.2.1;0.104;-0.026;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=19.3 entre 15-20 (+1).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).; Pavio exagerado no candle atual (-1).)";Volatilidade excessiva detectada (candle > 2.0x ATR). | Mitigacao: pavio exagerado no candle atual.;
11/08/2025;Europe;EURUSD;2025-08-11T07:00:00+00:00;2025-08-11T06:30:00+00:00;1.2.2;-0.3218;0.0915;VENDA;COMPRA;2.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=36.2 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
08/08/2025;America;XAUUSD;2025-08-08T13:30:00+00:00;2025-08-08T13:15:00+00:00;1.2.3;0.1008;0.0894;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=23.8 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
08/08/2025;Asia;USDJPY;2025-08-08T00:00:00+00:00;2025-08-07T23:30:00+00:00;1.2.1;0.1031;-0.0457;COMPRA;VENDA;-3.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=26.1 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
08/08/2025;Europe;EURUSD;2025-08-08T07:00:00+00:00;2025-08-08T06:30:00+00:00;1.2.2;0.0955;0.0924;COMPRA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=16.0 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
07/08/2025;America;XAUUSD;2025-08-07T13:30:00+00:00;2025-08-07T13:15:00+00:00;1.2.3;0.1152;0.0808;COMPRA;VENDA;-2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=15.3 abaixo de 22 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
07/08/2025;Asia;USDJPY;2025-08-07T00:00:00+00:00;2025-08-06T23:30:00+00:00;1.2.1;0.1004;0.018;COMPRA;FORA;0.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=22.0 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
07/08/2025;Europe;EURUSD;2025-08-07T07:00:00+00:00;2025-08-07T06:30:00+00:00;1.2.2;0.0942;-0.0972;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=29.1 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
06/08/2025;America;XAUUSD;2025-08-06T13:30:00+00:00;2025-08-06T13:15:00+00:00;1.2.3;0.1005;0.0958;COMPRA;VENDA;-3.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=26.1 entre 22-30 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
06/08/2025;Asia;USDJPY;2025-08-06T00:00:00+00:00;2025-08-05T23:30:00+00:00;1.2.1;0.1057;-0.1886;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=10.7 abaixo de 15 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Baixa volatilidade: range < 0.8x ATR.;
06/08/2025;Europe;EURUSD;2025-08-06T07:00:00+00:00;2025-08-06T06:30:00+00:00;1.2.2;0.0989;0.0964;COMPRA;COMPRA;3.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=22.2 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
05/08/2025;America;XAUUSD;2025-08-05T13:30:00+00:00;2025-08-05T13:15:00+00:00;1.2.3;0.1008;0.0806;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=37.0 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
05/08/2025;Asia;USDJPY;2025-08-05T00:00:00+00:00;2025-08-04T23:30:00+00:00;1.2.1;0.1024;-0.087;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=21.8 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
05/08/2025;Europe;EURUSD;2025-08-05T07:00:00+00:00;2025-08-05T06:30:00+00:00;1.2.2;0.1046;0.0904;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=23.1 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
04/08/2025;America;XAUUSD;2025-08-04T13:30:00+00:00;2025-08-04T13:15:00+00:00;1.2.3;0.1141;0.0864;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Fraco (ADX=17.1 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
04/08/2025;Asia;USDJPY;2025-08-04T00:00:00+00:00;2025-08-03T23:30:00+00:00;1.2.1;-0.0535;0.0804;VENDA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=65.5 acima de 20 (+2).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
